age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31,1,1,5,2,yes,yes,2,8,2,115,2,999,0,3,-2.9,92.201,-31.4,0.883,5076.2,no
41,7,2,4,2,yes,no,1,5,1,180,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
55,1,2,4,2,no,no,2,10,1,317,2,10,3,1,-1.1,94.601,-49.5,0.977,4963.6,no
49,2,2,3,2,no,no,1,5,2,135,1,999,2,2,-1.8,92.893,-46.2,1.266,5099.1,no
36,1,3,5,3,yes,no,1,7,4,187,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
26,1,2,4,2,no,no,2,6,5,120,6,999,0,3,1.4,94.465,-41.8,4.947,5228.1,no
46,1,2,5,3,no,no,1,8,2,55,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
38,7,3,5,2,yes,no,1,7,2,543,9,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
40,2,2,3,3,yes,no,1,7,1,504,4,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
38,1,2,5,2,yes,no,2,5,2,47,5,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,8,2,6,2,yes,no,1,7,4,351,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
51,6,2,6,2,yes,yes,1,8,4,246,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
41,3,3,3,2,yes,no,2,6,4,163,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
42,2,2,3,3,yes,no,2,5,2,326,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
32,3,2,4,2,no,no,2,5,4,175,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
46,3,2,4,2,yes,no,1,8,2,183,3,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
33,6,3,6,2,no,no,2,5,3,85,4,999,0,3,1.1,93.994,-36.4,4.859,5191,no
68,10,3,6,2,yes,no,1,10,2,418,2,999,0,3,-3.4,92.431,-26.9,0.728,5017.5,yes
41,2,2,3,2,yes,no,1,4,5,69,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
32,1,1,5,2,yes,no,1,8,2,460,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
29,1,1,5,2,no,no,1,5,2,245,6,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
36,1,2,5,2,yes,no,1,5,2,196,1,999,0,3,-1.8,93.876,-40,0.697,5008.7,yes
37,1,1,5,2,yes,no,1,8,5,212,7,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
57,6,2,4,3,no,no,1,8,5,784,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,yes
40,2,1,2,3,no,no,2,5,4,201,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
36,1,2,5,2,no,no,1,8,1,147,1,999,0,3,1.4,93.444,-36.1,4.97,5228.1,no
33,11,3,6,2,yes,no,1,8,1,151,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
53,7,2,5,2,yes,yes,2,8,5,81,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
56,7,2,5,2,yes,no,1,7,2,90,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
33,7,2,6,2,no,no,1,5,4,578,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,yes
48,1,3,3,2,no,no,1,7,2,1424,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,yes
38,5,2,5,3,no,no,2,6,1,96,10,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
22,9,1,4,2,no,no,1,8,4,53,2,3,1,1,-2.9,92.201,-31.4,0.873,5076.2,no
50,1,3,5,2,yes,no,1,8,2,23,9,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
58,10,2,6,2,no,no,1,11,3,577,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
56,10,2,6,2,yes,no,1,8,1,202,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
53,5,3,5,2,no,no,1,7,1,397,3,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
41,1,2,5,3,yes,no,1,5,5,114,2,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
80,10,3,1,2,no,yes,1,12,5,720,5,999,1,2,-3,92.713,-33,0.718,5023.5,no
50,7,2,5,2,yes,no,2,4,5,198,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
33,3,1,4,2,yes,no,2,5,4,789,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
29,6,1,5,2,no,yes,1,11,4,57,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
45,5,1,3,2,yes,no,1,4,3,156,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
34,1,3,5,2,yes,no,1,5,2,25,4,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
35,1,2,5,2,yes,no,1,11,1,690,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
46,1,1,4,2,no,no,1,8,4,329,2,9,4,2,-1.7,94.027,-38.3,0.904,4991.6,no
47,2,2,8,3,yes,no,1,8,4,227,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
33,1,1,4,2,yes,no,1,8,2,195,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
51,1,2,5,2,no,no,1,11,2,104,2,1,1,1,-0.1,93.2,-42,4.153,5195.8,no
38,2,1,8,2,yes,no,2,10,2,39,1,999,1,2,-0.1,93.798,-40.4,4.968,5195.8,no
58,1,2,4,2,no,no,1,8,4,214,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
49,1,2,5,3,no,no,1,7,1,97,3,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
45,8,1,3,2,yes,no,2,6,1,113,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
42,7,2,4,3,no,no,1,7,2,179,5,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
31,6,2,4,2,yes,yes,1,11,4,232,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
45,2,2,3,3,no,yes,2,5,3,145,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
24,9,1,6,2,no,no,1,11,1,180,2,999,1,2,-3.4,92.649,-30.1,0.722,5017.5,no
37,3,3,4,2,yes,no,2,6,2,42,4,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
27,1,2,4,3,no,yes,2,5,2,318,3,999,0,3,1.1,93.994,-36.4,4.856,5191,no
48,6,2,6,2,no,yes,1,7,3,266,5,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
46,1,2,4,2,yes,no,1,11,4,308,1,999,1,2,-0.1,93.2,-42,4.076,5195.8,no
57,10,2,1,3,yes,no,1,8,3,57,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
56,6,2,1,2,yes,no,2,5,1,143,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
33,5,1,6,2,yes,no,1,7,2,85,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
42,2,2,3,2,yes,yes,1,5,2,63,4,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,no
53,4,2,1,3,yes,no,1,8,5,150,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
54,2,2,3,2,no,no,1,6,5,258,2,999,0,3,-2.9,92.963,-40.8,1.268,5076.2,yes
28,6,1,4,2,yes,no,2,7,2,166,6,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
38,6,2,4,2,no,no,1,8,2,100,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
45,6,2,3,3,no,no,1,11,5,174,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
30,6,1,5,2,no,no,1,9,4,327,2,999,0,3,-1.1,94.199,-37.5,0.879,4963.6,yes
55,6,2,6,2,yes,no,1,10,2,182,1,999,0,3,-3.4,92.431,-26.9,0.742,5017.5,no
45,6,2,6,2,no,no,1,7,3,158,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
25,1,1,4,2,yes,no,1,7,4,418,4,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
54,7,2,4,2,no,no,1,8,1,725,4,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
43,2,1,1,3,yes,no,2,5,1,181,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
28,6,1,5,2,yes,no,1,3,1,120,3,999,0,3,-1.8,92.843,-50,1.811,5099.1,yes
33,2,2,3,2,yes,no,1,11,3,244,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
48,1,3,5,2,no,no,2,6,5,94,4,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
36,6,2,4,2,no,no,2,6,2,128,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
38,3,1,4,2,no,no,1,9,5,256,2,999,0,3,-1.1,94.199,-37.5,0.878,4963.6,yes
42,1,3,5,2,yes,yes,1,8,5,153,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
24,1,1,5,2,yes,no,1,4,1,393,3,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
33,1,1,5,2,yes,yes,1,8,4,44,1,999,0,3,1.4,93.444,-36.1,4.962,5228.1,no
34,4,2,1,2,no,no,2,5,3,75,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
56,2,2,1,3,yes,no,2,5,5,400,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
52,6,2,5,2,no,no,1,5,4,211,1,3,4,1,-1.8,93.876,-40,0.677,5008.7,yes
29,1,2,4,2,yes,no,1,5,1,106,1,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
54,6,2,6,2,no,no,1,7,5,796,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
43,2,2,3,2,no,no,2,6,4,246,2,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
60,10,2,4,2,no,no,1,5,4,181,3,6,1,1,-1.8,93.876,-40,0.699,5008.7,yes
49,1,3,4,2,no,no,1,7,4,602,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
51,1,3,5,3,no,no,1,8,5,59,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
34,1,2,5,2,yes,no,1,5,1,351,1,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
32,1,2,3,2,no,no,1,7,1,77,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
54,10,3,5,2,no,no,1,11,5,296,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
31,1,1,4,3,no,no,1,7,3,90,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
35,3,2,4,2,yes,no,1,5,5,104,4,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
44,3,2,3,2,yes,no,2,5,5,109,4,999,0,3,1.1,93.994,-36.4,4.864,5191,no
63,10,2,6,2,no,no,1,12,1,83,4,999,0,3,-3,92.713,-33,0.706,5023.5,no
28,6,2,5,2,yes,yes,1,5,4,175,3,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
56,7,2,1,3,yes,no,1,7,2,122,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
31,3,2,4,2,yes,no,1,5,1,32,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
33,7,2,5,2,no,no,2,5,1,405,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
25,1,1,5,2,no,no,1,7,5,835,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
44,1,3,5,2,yes,yes,1,6,2,130,1,999,0,3,-2.9,92.963,-40.8,1.262,5076.2,no
54,6,2,5,2,yes,no,1,8,4,252,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
32,8,2,2,3,no,no,2,6,4,19,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
54,8,2,6,2,yes,no,2,6,1,152,4,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
32,6,2,6,2,no,no,1,5,5,158,2,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
46,1,2,4,2,no,no,1,4,4,243,1,999,0,3,-1.8,93.075,-47.1,1.365,5099.1,no
57,10,3,6,2,no,no,2,6,3,203,1,999,0,3,1.4,94.465,-41.8,4.962,5228.1,no
30,6,1,6,2,no,no,1,11,4,214,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
54,7,2,5,2,yes,no,1,7,3,281,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
48,5,2,5,2,yes,no,1,11,2,141,2,999,1,2,-0.1,93.2,-42,4.153,5195.8,no
28,3,2,4,2,no,no,1,7,2,171,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
37,1,2,5,2,yes,no,1,11,1,386,2,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
40,6,2,3,2,no,no,2,11,3,319,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
28,6,2,5,2,yes,no,1,5,4,402,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
41,2,2,3,2,no,no,2,6,1,95,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
27,9,1,4,3,no,no,2,6,5,471,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
45,1,2,6,2,no,no,1,7,5,49,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
45,7,2,3,3,yes,no,1,5,1,305,1,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
43,2,2,2,2,yes,no,2,6,2,169,4,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
35,8,2,1,2,yes,no,1,8,1,87,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
36,2,1,1,2,yes,no,1,5,4,279,1,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
47,2,2,2,3,yes,no,1,5,1,472,2,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
57,1,2,5,2,no,yes,1,7,1,231,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
27,5,2,5,2,no,no,2,7,3,215,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
64,10,2,8,2,no,no,1,8,5,252,4,999,0,3,-2.9,92.201,-31.4,0.849,5076.2,yes
29,7,1,5,2,no,no,2,5,5,118,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
45,7,2,5,3,no,no,1,7,3,225,2,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
26,2,1,4,3,no,no,1,5,1,314,2,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
54,3,2,4,2,yes,no,2,6,2,184,5,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
29,1,1,3,3,yes,no,2,5,3,83,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
39,1,2,4,2,no,no,2,5,3,726,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
46,2,2,1,3,no,yes,2,6,4,89,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
44,6,2,6,3,no,yes,2,5,5,203,4,999,0,3,1.1,93.994,-36.4,4.855,5191,no
36,2,2,3,2,yes,no,1,11,2,320,1,999,2,2,-3.4,92.649,-30.1,0.715,5017.5,no
59,1,2,4,2,yes,no,1,8,3,1019,2,2,1,1,-2.9,92.201,-31.4,0.884,5076.2,yes
56,6,2,5,2,no,yes,2,6,1,69,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
33,11,2,4,3,yes,no,1,7,3,590,9,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
51,6,3,6,2,no,yes,1,8,5,50,3,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
59,2,2,1,2,yes,no,1,8,2,258,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
31,3,2,3,2,yes,no,1,7,3,537,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,yes
46,6,2,6,3,no,no,1,8,2,235,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
21,2,2,3,2,no,yes,1,7,3,89,6,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
33,6,1,6,2,yes,no,1,8,3,90,1,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
46,4,1,5,2,no,no,1,4,1,89,3,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
24,2,1,8,2,no,no,1,7,2,39,17,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
35,6,2,5,2,no,yes,1,8,2,204,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
32,5,1,5,2,yes,no,1,12,1,205,4,999,1,2,-3,92.713,-33,0.706,5023.5,yes
35,3,2,4,2,yes,no,1,4,5,36,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
32,5,1,5,2,yes,no,1,5,1,66,3,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
34,6,2,6,2,yes,no,2,9,1,157,5,999,0,3,-1.1,94.199,-37.5,0.879,4963.6,no
47,2,2,2,3,yes,no,1,5,1,208,4,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
60,10,3,4,2,no,no,1,9,3,99,2,999,2,2,-3.4,92.379,-29.8,0.768,5017.5,no
43,3,3,4,2,no,no,1,7,1,388,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
58,6,2,1,2,yes,no,2,10,3,88,1,999,0,3,-3.4,92.431,-26.9,0.74,5017.5,no
31,1,1,5,2,yes,no,1,11,4,114,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
38,2,1,1,2,no,no,1,5,4,121,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
35,7,2,5,2,no,no,1,5,4,304,1,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
34,3,2,3,3,yes,no,1,7,1,80,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
31,1,1,4,2,no,no,1,7,3,75,4,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
30,5,2,6,2,yes,no,1,11,4,329,2,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
49,7,3,4,3,no,no,2,5,1,124,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
41,3,2,4,2,yes,no,2,5,2,59,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
53,2,2,1,2,yes,no,1,11,5,180,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
45,8,2,1,3,yes,no,2,5,3,83,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
58,10,2,1,2,yes,no,2,6,2,159,4,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
46,6,2,3,3,no,no,2,5,5,81,3,999,0,3,1.1,93.994,-36.4,4.864,5191,no
56,3,3,4,3,yes,no,1,4,4,144,2,999,0,3,-1.8,93.075,-47.1,1.41,5099.1,no
28,5,1,5,2,yes,no,1,3,5,186,2,999,0,3,-1.8,92.843,-50,1.64,5099.1,no
38,2,2,3,2,no,yes,2,5,1,159,1,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
32,6,1,6,2,yes,no,1,5,3,97,2,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
36,1,2,5,2,no,no,1,6,1,174,1,3,1,1,-2.9,92.963,-40.8,1.266,5076.2,yes
27,2,2,3,2,yes,yes,2,5,5,152,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
46,7,2,3,2,yes,no,1,11,5,996,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
40,1,2,5,2,no,no,1,4,4,815,1,999,0,3,-1.8,93.075,-47.1,1.365,5099.1,yes
31,6,2,6,2,yes,no,2,6,2,208,1,999,0,3,-1.7,94.055,-39.8,0.723,4991.6,yes
45,1,2,5,2,yes,yes,1,5,5,300,1,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
49,5,2,4,2,no,no,1,5,5,532,3,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,yes
52,5,2,5,2,no,no,2,5,2,31,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
53,1,3,4,2,yes,no,1,6,1,70,1,999,1,2,-2.9,92.963,-40.8,1.266,5076.2,no
48,3,1,4,2,yes,no,1,4,5,267,2,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
32,6,2,6,2,no,no,2,6,4,805,2,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
34,2,1,3,2,no,no,1,11,3,127,1,999,1,2,-0.1,93.2,-42,4.12,5195.8,no
35,6,2,6,2,no,no,2,6,4,159,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
38,9,1,5,2,no,no,2,5,4,619,4,999,0,3,1.1,93.994,-36.4,4.86,5191,no
53,6,1,6,2,yes,no,1,11,3,1468,3,999,0,3,-0.1,93.2,-42,4.12,5195.8,yes
44,6,3,6,2,no,no,2,6,4,112,1,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
53,1,3,4,2,yes,no,1,8,2,159,2,3,1,1,-2.9,92.201,-31.4,0.838,5076.2,no
39,7,1,3,2,yes,no,1,11,1,125,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
38,4,2,3,2,no,no,1,11,4,166,3,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
33,3,2,4,2,yes,no,1,6,3,274,2,12,2,1,-1.7,94.055,-39.8,0.767,4991.6,yes
37,6,2,4,3,yes,no,1,8,2,69,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
29,6,1,5,2,yes,yes,1,8,3,225,1,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
33,11,1,5,2,no,no,1,8,4,126,2,999,0,3,1.4,93.444,-36.1,4.962,5228.1,no
33,1,1,5,2,no,no,1,3,2,406,2,999,1,2,-1.8,92.843,-50,1.614,5099.1,yes
28,1,1,5,2,no,no,1,10,5,317,2,999,0,3,-3.4,92.431,-26.9,0.739,5017.5,no
26,2,1,4,2,no,yes,1,7,3,111,8,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
35,1,1,5,2,no,no,1,8,2,131,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
46,1,2,5,2,yes,no,2,6,5,193,7,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
43,3,2,4,3,yes,no,2,5,5,99,6,999,0,3,1.1,93.994,-36.4,4.864,5191,no
45,1,1,5,2,no,no,1,5,5,582,1,3,1,1,-1.8,92.893,-46.2,1.259,5099.1,yes
50,6,2,4,2,no,no,2,5,3,224,5,999,0,3,1.1,93.994,-36.4,4.856,5191,no
42,2,2,1,2,no,no,1,7,1,378,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
28,9,1,6,2,no,no,2,6,5,168,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
36,1,3,4,2,no,yes,1,8,5,263,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
28,2,2,1,2,no,no,2,6,1,149,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
49,8,2,1,3,no,yes,2,5,3,801,1,999,0,3,1.1,93.994,-36.4,4.858,5191,yes
25,2,2,4,2,no,no,2,5,1,217,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
43,7,2,8,2,no,yes,1,7,1,86,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
36,8,2,2,2,yes,no,2,5,5,60,16,999,0,3,1.1,93.994,-36.4,4.864,5191,no
34,6,3,8,2,yes,no,1,7,4,420,6,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
34,1,2,5,2,no,no,1,7,2,145,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
56,7,3,5,2,no,no,2,6,1,252,4,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
34,7,2,5,2,yes,no,1,11,3,96,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
28,2,2,2,3,yes,no,2,6,1,273,5,999,0,3,1.4,94.465,-41.8,4.96,5228.1,no
52,6,2,5,3,no,no,2,6,5,10,3,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
32,1,1,5,2,no,no,1,5,5,24,7,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
55,1,2,5,3,no,no,1,8,3,96,6,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
33,6,2,6,2,no,no,1,6,2,189,2,999,0,3,-2.9,92.963,-40.8,1.262,5076.2,no
33,2,3,2,3,yes,no,2,5,4,365,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
48,2,2,1,2,no,no,2,6,5,63,1,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
36,7,2,5,2,yes,yes,1,7,4,90,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
33,1,2,3,2,no,no,2,5,2,198,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
40,2,2,3,2,no,no,2,6,5,231,1,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
29,7,2,5,2,no,no,1,11,5,83,4,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
55,7,2,5,2,yes,no,1,8,3,52,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
53,1,2,6,2,yes,no,2,5,2,233,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
28,2,1,3,2,no,no,1,5,4,156,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
30,2,1,1,3,no,no,2,5,5,130,1,999,0,3,1.1,93.994,-36.4,4.864,5191,no
38,6,2,5,2,yes,yes,1,7,3,150,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
32,1,1,5,2,no,no,1,7,1,79,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
55,6,2,6,2,no,no,2,5,1,113,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
40,6,1,4,2,no,no,2,5,2,151,4,999,0,3,1.1,93.994,-36.4,4.856,5191,no
33,3,2,4,2,yes,yes,1,11,3,69,1,999,1,2,-0.1,93.2,-42,4.12,5195.8,no
33,1,2,5,2,no,no,1,7,5,384,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
48,2,2,1,2,yes,no,1,5,3,477,2,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
57,3,2,4,2,yes,no,1,4,1,113,2,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
46,3,2,5,2,no,no,1,8,2,246,3,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
52,6,2,6,2,yes,no,1,11,5,495,1,3,1,1,-3.4,92.649,-30.1,0.714,5017.5,yes
32,3,1,4,2,yes,yes,1,8,3,253,1,4,2,1,-2.9,92.201,-31.4,0.884,5076.2,yes
27,1,1,5,2,no,no,1,6,5,96,2,999,0,3,-2.9,92.963,-40.8,1.268,5076.2,no
41,1,2,5,2,no,no,1,4,2,463,1,999,0,3,-1.8,93.075,-47.1,1.453,5099.1,yes
38,6,3,6,2,yes,no,1,8,5,130,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
31,1,1,5,2,yes,no,2,6,4,237,3,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
33,1,1,5,2,yes,no,1,5,4,320,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
27,3,2,6,2,no,no,2,5,2,395,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
43,2,2,3,2,yes,no,1,5,4,83,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
36,1,2,4,2,no,no,1,8,1,91,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
38,6,2,5,2,yes,no,1,5,3,814,1,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
50,4,2,3,2,no,no,1,11,2,59,1,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
